Phylum,ACC,Mbp,EVE_Status
Ascomycota,GCA_931298025.1,9.152,Negative
Ascomycota,GCA_931298095.1,9.242,Negative
Ascomycota,GCA_931298325.1,9.682,Negative
Ascomycota,GCA_931298355.1,9.151,Negative
Ascomycota,GCA_931298555.1,9.132,Negative
Ascomycota,GCA_931298595.1,9.181,Negative
Ascomycota,GCA_931298615.1,9.188,Negative
Ascomycota,GCA_931298635.1,9.152,Negative
Ascomycota,GCA_931298645.1,9.163,Negative
Ascomycota,GCA_931298945.1,9.515,Negative
Ascomycota,GCA_931299235.1,9.163,Negative
Ascomycota,GCA_931299445.1,9.145,Negative
Ascomycota,GCA_931301635.1,9.119,Negative
Ascomycota,GCA_931301645.1,9.207,Negative
Ascomycota,GCA_931301655.1,9.211,Negative
Ascomycota,GCA_931301705.1,9.161,Negative
Ascomycota,GCA_931301715.1,9.151,Negative
Ascomycota,GCA_931301725.1,9.186,Negative
Ascomycota,GCA_931301745.1,9.171,Negative
Ascomycota,GCA_931301775.1,9.214,Negative
Ascomycota,GCA_931301785.1,9.165,Negative
Ascomycota,GCA_931301815.1,9.195,Negative
Ascomycota,GCA_931301825.1,9.157,Negative
Ascomycota,GCA_931301835.1,9.17,Negative
Ascomycota,GCA_931301845.1,9.147,Negative
Ascomycota,GCA_931301855.1,9.186,Negative
Ascomycota,GCA_931301865.1,9.188,Negative
Ascomycota,GCA_931301885.1,9.163,Negative
Ascomycota,GCA_931301895.1,9.171,Negative
Ascomycota,GCA_931301915.1,9.147,Negative
Ascomycota,GCA_931301935.1,9.232,Negative
Ascomycota,GCA_931301955.1,9.56,Negative
Ascomycota,GCA_931301965.1,9.193,Negative
Ascomycota,GCA_931302015.1,9.214,Negative
Ascomycota,GCA_931302025.1,9.153,Negative
Ascomycota,GCA_931302035.1,9.186,Negative
Ascomycota,GCA_931302045.1,9.18,Negative
Ascomycota,GCA_931302055.1,9.171,Negative
Ascomycota,GCA_931302065.1,11.112,Negative
Ascomycota,GCA_931302085.1,9.194,Negative
Ascomycota,GCA_931302095.1,9.178,Negative
Ascomycota,GCA_931302115.1,9.192,Negative
Ascomycota,GCA_931302125.1,9.536,Negative
Ascomycota,GCA_931302135.1,9.166,Negative
Ascomycota,GCA_931302145.1,9.18,Negative
Ascomycota,GCA_931303015.1,9.091,Negative
Ascomycota,GCA_931303065.1,9.149,Negative
Ascomycota,GCA_931303385.1,9.012,Negative
Ascomycota,GCA_931303465.1,9.131,Negative
Ascomycota,GCA_931303485.1,9.144,Negative
Ascomycota,GCA_931303985.1,9.373,Negative
Ascomycota,GCA_931304085.1,10.136,Negative
Ascomycota,GCA_931305845.1,9.493,Negative
Ascomycota,GCA_931305865.1,9.674,Negative
Ascomycota,GCA_931305935.1,10.3,Negative
Ascomycota,GCA_931305965.1,9.167,Negative
Ascomycota,GCA_931305995.1,9.111,Negative
Ascomycota,GCA_931306095.1,9.132,Negative
Ascomycota,GCA_935541525.1,13.798,Negative
Ascomycota,GCA_937838335.1,9.959,Negative
Ascomycota,GCA_937857175.1,13.89,Negative
Ascomycota,GCA_937857865.1,9.394,Negative
Ascomycota,GCA_937863135.1,7.303,Negative
Ascomycota,GCA_937867525.1,32.226,Negative
Ascomycota,GCA_937870575.1,11.81,Negative
Ascomycota,GCA_937870745.1,13.702,Negative
Ascomycota,GCA_937871405.1,9.65,Negative
Ascomycota,GCA_937871595.1,25.454,Negative
Ascomycota,GCA_937872485.1,11.675,Negative
Ascomycota,GCA_937873065.1,12.67,Negative
Ascomycota,GCA_939531315.1,13.53,Negative
Ascomycota,GCA_939531405.1,13.653,Negative
Ascomycota,GCA_943193675.1,0.255,Negative
Ascomycota,GCA_943193705.1,32.977,Negative
Ascomycota,GCA_943733655.1,10.577,Negative
Ascomycota,GCA_946151405.1,58.098,Negative
Ascomycota,GCA_946403475.1,10.364,Negative
Ascomycota,GCA_946405395.1,12.007,Negative
Ascomycota,GCA_946408725.1,12.05,Negative
Ascomycota,GCA_947184175.1,13.083,Negative
Ascomycota,GCA_947241705.1,12.105,Negative
Ascomycota,GCA_947243775.1,11.914,Negative
Ascomycota,GCA_947243785.1,11.759,Negative
Ascomycota,GCA_947243795.1,11.715,Negative
Ascomycota,GCA_947243805.1,11.855,Negative
Ascomycota,GCA_947297635.1,10.658,Negative
Ascomycota,GCA_947297755.1,11.184,Negative
Ascomycota,GCA_947297895.1,9.32,Negative
Ascomycota,GCA_947369785.1,12.673,Negative
Ascomycota,GCA_947369795.1,11.831,Negative
Ascomycota,GCA_947369855.1,11.971,Negative
Ascomycota,GCA_947369865.1,11.968,Negative
Ascomycota,GCA_947369885.1,12.02,Negative
Ascomycota,GCA_947369935.1,11.938,Negative
Ascomycota,GCA_947369955.1,11.82,Negative
Ascomycota,GCA_947369975.1,12.176,Negative
Ascomycota,GCA_947370025.1,11.877,Negative
Ascomycota,GCA_947370145.1,11.76,Negative
Ascomycota,GCA_947370175.1,12.019,Negative
Ascomycota,GCA_947370185.1,11.841,Negative
Ascomycota,GCA_947370245.1,12.109,Negative
Ascomycota,GCA_947370255.1,11.869,Negative
Ascomycota,GCA_947370275.1,12.116,Negative
Ascomycota,GCA_947370305.1,12.292,Negative
Ascomycota,GCA_947370325.1,12.074,Negative
Ascomycota,GCA_947370345.1,11.895,Negative
Ascomycota,GCA_947370435.1,11.945,Negative
Ascomycota,GCA_947370445.1,11.907,Negative
Ascomycota,GCA_947370465.1,11.898,Negative
Ascomycota,GCA_947370495.1,12.093,Negative
Ascomycota,GCA_947370505.1,11.997,Negative
Ascomycota,GCA_947370535.1,12.103,Negative
Ascomycota,GCA_947370585.1,12.245,Negative
Ascomycota,GCA_947370645.1,11.977,Negative
Ascomycota,GCA_947370665.1,12.927,Negative
Ascomycota,GCA_947370695.2,12.054,Negative
Ascomycota,GCA_947370715.1,11.886,Negative
Ascomycota,GCA_947370785.1,11.791,Negative
Ascomycota,GCA_947370805.1,12.091,Negative
Ascomycota,GCA_947370875.1,12.067,Negative
Ascomycota,GCA_947370885.1,12.1,Negative
Ascomycota,GCA_947395165.1,12.351,Negative
Ascomycota,GCA_947670415.1,12.166,Negative
Ascomycota,GCA_948474695.1,39.023,Negative
Ascomycota,GCA_949122065.1,11.906,Negative
Ascomycota,GCA_949122135.1,12.054,Negative
Ascomycota,GCA_949123945.1,12.018,Negative
Ascomycota,GCA_949124045.1,12.078,Negative
Ascomycota,GCA_949124055.1,11.965,Negative
Ascomycota,GCA_949124075.1,12.091,Negative
Ascomycota,GCA_949124095.1,11.929,Negative
Ascomycota,GCA_949124105.1,11.938,Negative
Ascomycota,GCA_949124115.1,12.38,Negative
Ascomycota,GCA_949124125.1,12.07,Negative
Ascomycota,GCA_949124135.1,12.079,Negative
Ascomycota,GCA_949124155.1,12.176,Negative
Ascomycota,GCA_949124165.1,11.839,Negative
Ascomycota,GCA_949124175.1,11.977,Negative
Ascomycota,GCA_949124205.1,11.94,Negative
Ascomycota,GCA_949124235.1,11.8,Negative
Ascomycota,GCA_949124245.1,11.76,Negative
Ascomycota,GCA_949124255.1,12.038,Negative
Ascomycota,GCA_949124265.1,12.093,Negative
Ascomycota,GCA_949124275.1,12.927,Negative
Ascomycota,GCA_949124285.1,11.816,Negative
Ascomycota,GCA_949124295.1,12.167,Negative
Ascomycota,GCA_949124305.1,11.92,Negative
Ascomycota,GCA_949124315.1,12.292,Negative
Ascomycota,GCA_949124325.1,11.911,Negative
Ascomycota,GCA_949124335.1,11.964,Negative
Ascomycota,GCA_949124345.1,12.067,Negative
Ascomycota,GCA_949124355.1,12.109,Negative
Ascomycota,GCA_949124365.1,11.871,Negative
Ascomycota,GCA_949124375.1,11.827,Negative
Ascomycota,GCA_949124385.1,11.791,Negative
Ascomycota,GCA_949124395.1,11.841,Negative
Ascomycota,GCA_949124405.1,11.885,Negative
Ascomycota,GCA_949124415.1,11.784,Negative
Ascomycota,GCA_949124425.1,12.673,Negative
Ascomycota,GCA_949124435.1,12.122,Negative
Ascomycota,GCA_949124465.1,11.831,Negative
Ascomycota,GCA_949124485.1,11.789,Negative
Ascomycota,GCA_949124495.1,12.218,Negative
Ascomycota,GCA_949124515.1,11.869,Negative
Ascomycota,GCA_949124525.1,11.871,Negative
Ascomycota,GCA_949124535.1,12.223,Negative
Ascomycota,GCA_949124555.1,11.82,Negative
Ascomycota,GCA_949124565.1,12.116,Negative
Ascomycota,GCA_949124575.1,12.093,Negative
Ascomycota,GCA_949124595.1,11.895,Negative
Ascomycota,GCA_949124615.1,11.907,Negative
Ascomycota,GCA_949124625.1,11.959,Negative
Ascomycota,GCA_949124655.1,11.928,Negative
Ascomycota,GCA_949124665.1,11.877,Negative
Ascomycota,GCA_949124675.1,12.071,Negative
Ascomycota,GCA_949124685.1,12.091,Negative
Ascomycota,GCA_949124705.1,12.15,Negative
Ascomycota,GCA_949124715.1,11.971,Negative
Ascomycota,GCA_949124725.1,11.968,Negative
Ascomycota,GCA_949124735.1,12.247,Negative
Ascomycota,GCA_949124745.1,11.844,Negative
Ascomycota,GCA_949124755.1,11.945,Negative
Ascomycota,GCA_949124765.1,12.028,Negative
Ascomycota,GCA_949124775.1,11.898,Negative
Ascomycota,GCA_949124785.1,12.245,Negative
Ascomycota,GCA_949124805.1,12.132,Negative
Ascomycota,GCA_949124825.1,12.062,Negative
Ascomycota,GCA_949124835.1,12.019,Negative
Ascomycota,GCA_949124845.1,12.1,Negative
Ascomycota,GCA_949124855.1,12.026,Negative
Ascomycota,GCA_949124865.1,11.828,Negative
Ascomycota,GCA_949124875.1,12.31,Negative
Ascomycota,GCA_949124885.1,11.997,Negative
Ascomycota,GCA_949124895.1,12.074,Negative
Ascomycota,GCA_949124905.1,12.115,Negative
Ascomycota,GCA_949124915.1,11.984,Negative
Ascomycota,GCA_949124925.1,12.096,Negative
Ascomycota,GCA_949124935.1,11.983,Negative
Ascomycota,GCA_949124955.1,11.862,Negative
Ascomycota,GCA_949124965.1,11.676,Negative
Ascomycota,GCA_949125125.1,11.955,Negative
Ascomycota,GCA_949125165.1,28.291,Negative
Ascomycota,GCA_949125185.1,28.238,Negative
Ascomycota,GCA_949125245.1,12.079,Negative
Ascomycota,GCA_949125275.1,11.865,Negative
Ascomycota,GCA_949125295.1,12.044,Negative
Ascomycota,GCA_949125335.1,11.895,Negative
Ascomycota,GCA_949125345.1,11.978,Negative
Ascomycota,GCA_949125375.1,12.092,Negative
Ascomycota,GCA_949125415.1,11.839,Negative
Ascomycota,GCA_949125475.1,11.886,Negative
Ascomycota,GCA_949125495.1,12.357,Negative
Ascomycota,GCA_949125505.1,11.956,Negative
Ascomycota,GCA_949125545.1,28.905,Negative
Ascomycota,GCA_949125565.1,12.103,Negative
Ascomycota,GCA_949125665.1,11.925,Negative
Ascomycota,GCA_949125725.1,11.839,Negative
Ascomycota,GCA_949125755.1,11.87,Negative
Ascomycota,GCA_949125765.1,12.02,Negative
Ascomycota,GCA_949125775.1,12.048,Negative
Ascomycota,GCA_949125785.1,12.234,Negative
Ascomycota,GCA_949125895.1,12.099,Negative
Ascomycota,GCA_949125905.1,12.245,Negative
Ascomycota,GCA_949126015.1,11.761,Negative
Ascomycota,GCA_949126065.1,12.194,Negative
Ascomycota,GCA_949129065.1,20.978,Negative
Ascomycota,GCA_949129075.1,10.994,Negative
Ascomycota,GCA_949129085.1,21.347,Negative
Ascomycota,GCA_949129115.1,13.72,Negative
Ascomycota,GCA_949129125.1,7.345,Negative
Ascomycota,GCA_949129135.1,13.72,Negative
Ascomycota,GCA_949129145.1,13.72,Negative
Ascomycota,GCA_949129155.1,14.232,Negative
Ascomycota,GCA_949129165.1,13.721,Negative
Ascomycota,GCA_949129175.1,7.346,Negative
Ascomycota,GCA_949129185.1,14.231,Negative
Ascomycota,GCA_949129195.1,14.231,Negative
Ascomycota,GCA_949129205.1,13.721,Negative
Ascomycota,GCA_949129215.1,13.721,Negative
Ascomycota,GCA_949129225.1,13.72,Negative
Ascomycota,GCA_949129235.1,7.346,Negative
Ascomycota,GCA_949129245.1,14.231,Negative
Ascomycota,GCA_949129255.1,13.72,Negative
Ascomycota,GCA_949129265.1,7.345,Negative
Ascomycota,GCA_949129275.1,13.721,Negative
Ascomycota,GCA_949129285.1,13.72,Negative
Ascomycota,GCA_949129295.1,13.721,Negative
Ascomycota,GCA_949129305.1,7.345,Negative
Ascomycota,GCA_949129315.1,13.72,Negative
Ascomycota,GCA_949129325.1,13.721,Negative
Ascomycota,GCA_949129335.1,7.345,Negative
Ascomycota,GCA_949129345.1,7.345,Negative
Ascomycota,GCA_949129355.1,13.721,Negative
Ascomycota,GCA_949129365.1,14.231,Negative
Ascomycota,GCA_949129375.1,14.232,Negative
Ascomycota,GCA_949129385.1,13.721,Negative
Ascomycota,GCA_949129395.1,13.721,Negative
Ascomycota,GCA_949129405.1,7.345,Negative
Ascomycota,GCA_949129415.1,13.721,Negative
Ascomycota,GCA_949129425.1,13.72,Negative
Ascomycota,GCA_949129435.1,14.231,Negative
Ascomycota,GCA_949129445.1,13.721,Negative
Ascomycota,GCA_949129455.1,13.721,Negative
Ascomycota,GCA_949129465.1,14.231,Negative
Ascomycota,GCA_949129475.1,14.232,Negative
Ascomycota,GCA_949129485.1,13.72,Negative
Ascomycota,GCA_949129495.1,13.72,Negative
Ascomycota,GCA_949129505.1,7.346,Negative
Ascomycota,GCA_949129515.1,14.232,Negative
Ascomycota,GCA_949129525.1,13.721,Negative
Ascomycota,GCA_949129535.1,13.72,Negative
Ascomycota,GCA_949129545.1,13.721,Negative
Ascomycota,GCA_949129555.1,13.72,Negative
Ascomycota,GCA_949129565.1,13.721,Negative
Ascomycota,GCA_949129575.1,13.72,Negative
Ascomycota,GCA_949129585.1,13.72,Negative
Ascomycota,GCA_949129595.1,13.72,Negative
Ascomycota,GCA_949129605.1,13.72,Negative
Ascomycota,GCA_949129615.1,13.72,Negative
Ascomycota,GCA_949129625.1,13.72,Negative
Ascomycota,GCA_949129635.1,13.721,Negative
Ascomycota,GCA_949129645.1,13.721,Negative
Ascomycota,GCA_949129655.1,14.232,Negative
Ascomycota,GCA_949129665.1,13.72,Negative
Ascomycota,GCA_949129675.1,14.232,Negative
Ascomycota,GCA_949129685.1,13.72,Negative
Ascomycota,GCA_949129695.1,13.721,Negative
Ascomycota,GCA_949129705.1,13.72,Negative
Ascomycota,GCA_949129715.1,13.72,Negative
Ascomycota,GCA_949129725.1,13.72,Negative
Ascomycota,GCA_949129735.1,13.721,Negative
Ascomycota,GCA_949129745.1,7.344,Negative
Ascomycota,GCA_949129755.1,7.345,Negative
Ascomycota,GCA_949129765.1,13.721,Negative
Ascomycota,GCA_949129775.1,13.72,Negative
Ascomycota,GCA_949129785.1,13.72,Negative
Ascomycota,GCA_949129795.1,7.345,Negative
Ascomycota,GCA_949129805.1,13.72,Negative
Ascomycota,GCA_949129815.1,7.345,Negative
Ascomycota,GCA_949129825.1,14.232,Negative
Ascomycota,GCA_949129835.1,13.721,Negative
Ascomycota,GCA_949129845.1,13.721,Negative
Ascomycota,GCA_949129855.1,14.232,Negative
Ascomycota,GCA_949129865.1,7.345,Negative
Ascomycota,GCA_949129875.1,13.721,Negative
Ascomycota,GCA_949129885.1,14.232,Negative
Ascomycota,GCA_949129895.1,13.721,Negative
Ascomycota,GCA_949129905.1,13.721,Negative
Ascomycota,GCA_949129915.1,13.721,Negative
Ascomycota,GCA_949129925.1,7.345,Negative
Ascomycota,GCA_949129935.1,13.72,Negative
Ascomycota,GCA_949129945.1,13.72,Negative
Ascomycota,GCA_949129955.1,7.345,Negative
Ascomycota,GCA_949129965.1,13.72,Negative
Ascomycota,GCA_949129975.1,13.72,Negative
Ascomycota,GCA_949129985.1,13.72,Negative
Ascomycota,GCA_949129995.1,13.72,Negative
Ascomycota,GCA_949130005.1,13.72,Negative
Ascomycota,GCA_949130015.1,13.721,Negative
Ascomycota,GCA_949130025.1,13.72,Negative
Ascomycota,GCA_949130035.1,13.72,Negative
Ascomycota,GCA_949130045.1,7.344,Negative
Ascomycota,GCA_949130055.1,14.231,Negative
Ascomycota,GCA_949130065.1,13.721,Negative
Ascomycota,GCA_949130075.1,13.72,Negative
Ascomycota,GCA_949130085.1,13.721,Negative
Ascomycota,GCA_949130095.1,13.721,Negative
Ascomycota,GCA_949130105.1,13.721,Negative
Ascomycota,GCA_949130115.1,13.721,Negative
Ascomycota,GCA_949130125.1,13.721,Negative
Ascomycota,GCA_949130135.1,13.721,Negative
Ascomycota,GCA_949130145.1,7.346,Negative
Ascomycota,GCA_949130155.1,13.72,Negative
Ascomycota,GCA_949130165.1,13.721,Negative
Ascomycota,GCA_949130175.1,14.232,Negative
Ascomycota,GCA_949130185.1,7.346,Negative
Ascomycota,GCA_949130195.1,13.72,Negative
Ascomycota,GCA_949130205.1,7.346,Negative
Ascomycota,GCA_949130215.1,13.72,Negative
Ascomycota,GCA_949316405.1,38.552,Negative
Ascomycota,GCA_949316415.1,41.719,Negative
Ascomycota,GCA_949316425.1,39.253,Negative
Ascomycota,GCA_949709075.1,12.082,Negative
Ascomycota,GCA_951284595.1,33.316,Negative
Ascomycota,GCA_958267425.1,16.165,Negative
Ascomycota,GCA_958302945.1,37.715,Negative
Ascomycota,GCA_958401115.1,37.55,Negative
Ascomycota,GCA_958401195.1,36.742,Negative
Ascomycota,GCA_958432465.1,37.275,Negative
Ascomycota,GCA_963379305.1,8.389,Negative
Ascomycota,GCA_963379315.1,14.637,Negative
Ascomycota,GCA_963379335.1,12.587,Negative
Ascomycota,GCA_963556695.1,53.76,Negative
Ascomycota,GCA_963580225.1,0.344,Negative
Ascomycota,GCA_963580265.1,34.347,Negative
Ascomycota,GCA_963678715.1,12.337,Negative
Ascomycota,GCA_963678735.1,11.165,Negative
Ascomycota,GCF_000001985.1,28.467,Negative
Ascomycota,GCF_000002525.2,20.55,Negative
Ascomycota,GCF_000002545.3,12.338,Negative
Ascomycota,GCF_000002655.1,28.81,Negative
Ascomycota,GCF_000002715.2,27.851,Negative
Ascomycota,GCF_000002855.4,33.93,Negative
Ascomycota,GCF_000002945.1,12.591,Negative
Ascomycota,GCF_000003125.1,35.558,Negative
Ascomycota,GCF_000003515.1,22.168,Negative
Ascomycota,GCF_000004155.1,11.524,Negative
Ascomycota,GCF_000006335.3,14.576,Negative
Ascomycota,GCF_000006445.2,12.181,Negative
Ascomycota,GCF_000011425.1,29.818,Negative
Ascomycota,GCF_000026365.1,9.763,Negative
Ascomycota,GCF_000026945.1,14.618,Negative
Ascomycota,GCF_000091025.4,9.119,Negative
Ascomycota,GCF_000146045.2,12.157,Negative
Ascomycota,GCF_000146945.2,38.13,Negative
Ascomycota,GCF_000149035.1,50.907,Negative
Ascomycota,GCF_000149205.2,30.102,Negative
Ascomycota,GCF_000149335.2,29.016,Negative
Ascomycota,GCF_000149425.1,10.575,Negative
Ascomycota,GCF_000149555.1,41.754,Negative
Ascomycota,GCF_000149615.1,29.231,Negative
Ascomycota,GCF_000149645.3,31.369,Negative
Ascomycota,GCF_000149845.2,11.136,Negative
Ascomycota,GCF_000149955.1,59.937,Negative
Ascomycota,GCF_000149985.1,37.364,Negative
Ascomycota,GCF_000150505.1,11.263,Negative
Ascomycota,GCF_000150675.1,32.975,Negative
Ascomycota,GCF_000150705.2,32.625,Negative
Ascomycota,GCF_000150735.1,29.469,Negative
Ascomycota,GCF_000150825.1,30.329,Negative
Ascomycota,GCF_000151125.1,22.224,Negative
Ascomycota,GCF_000151145.1,23.137,Negative
Ascomycota,GCF_000151335.2,27.013,Negative
Ascomycota,GCF_000151425.1,22.128,Negative
Ascomycota,GCF_000151505.1,22.539,Negative
Ascomycota,GCF_000151645.1,123.534,Negative
Ascomycota,GCF_000166005.1,33.578,Negative
Ascomycota,GCF_000167675.1,33.348,Negative
Ascomycota,GCF_000170995.1,39.023,Negative
Ascomycota,GCF_000171015.1,36.144,Negative
Ascomycota,GCF_000182765.1,13.031,Negative
Ascomycota,GCF_000182805.3,38.015,Negative
Ascomycota,GCF_000182925.2,41.062,Negative
Ascomycota,GCF_000182965.3,14.276,Negative
Ascomycota,GCF_000184105.1,28.356,Negative
Ascomycota,GCF_000184455.2,37.118,Negative
Ascomycota,GCF_000187245.1,8.87,Negative
Ascomycota,GCF_000209165.1,15.441,Negative
Ascomycota,GCF_000213175.1,38.491,Negative
Ascomycota,GCF_000219625.1,39.679,Negative
Ascomycota,GCF_000223485.1,13.08,Negative
Ascomycota,GCF_000225605.1,32.212,Negative
Ascomycota,GCF_000226395.1,32.204,Negative
Ascomycota,GCF_000226545.1,34.251,Negative
Ascomycota,GCF_000230625.1,26.372,Negative
Ascomycota,GCF_000240135.3,36.224,Negative
Ascomycota,GCF_000243375.1,9.219,Negative
Ascomycota,GCF_000260195.1,46.426,Negative
Ascomycota,GCF_000280675.1,33.599,Negative
Ascomycota,GCF_000281105.1,28.506,Negative
Ascomycota,GCF_000292725.1,11.395,Negative
Ascomycota,GCF_000303195.2,36.933,Negative
Ascomycota,GCF_000313485.1,15.901,Negative
Ascomycota,GCF_000315645.1,24.884,Negative
Ascomycota,GCF_000315875.1,12.482,Negative
Ascomycota,GCF_000338955.1,21.866,Negative
Ascomycota,GCF_000340215.1,73.731,Negative
Ascomycota,GCF_000349005.2,7.501,Negative
Ascomycota,GCF_000349385.1,53.903,Negative
Ascomycota,GCF_000365145.1,28.72,Negative
Ascomycota,GCF_000385595.1,42.523,Negative
Ascomycota,GCF_000392275.1,47.382,Negative
Ascomycota,GCF_000516985.1,51.863,Negative
Ascomycota,GCF_000582985.1,48.952,Negative
Ascomycota,GCF_000600275.1,26.076,Negative
Ascomycota,GCF_000709125.1,40.983,Negative
Ascomycota,GCF_000721755.1,25.791,Negative
Ascomycota,GCF_000721765.1,25.428,Negative
Ascomycota,GCF_000721775.1,26.2,Negative
Ascomycota,GCF_000721785.1,29.585,Negative
Ascomycota,GCF_000769745.1,32.356,Negative
Ascomycota,GCF_000804445.1,30.132,Negative
Ascomycota,GCF_000814945.1,42.008,Negative
Ascomycota,GCF_000814965.1,36.968,Negative
Ascomycota,GCF_000835455.1,34.633,Negative
Ascomycota,GCF_000835505.1,31.388,Negative
Ascomycota,GCF_000835515.1,37.92,Negative
Ascomycota,GCF_000836275.1,29.257,Negative
Ascomycota,GCF_000836295.1,31.349,Negative
Ascomycota,GCF_000836435.1,33.429,Negative
Ascomycota,GCF_001078395.1,32.036,Negative
Ascomycota,GCF_001189475.1,12.333,Negative
Ascomycota,GCF_001204775.2,36.137,Negative
Ascomycota,GCF_001298625.1,11.612,Negative
Ascomycota,GCF_001299255.1,30.364,Negative
Ascomycota,GCF_001447935.2,11.697,Negative
Ascomycota,GCF_001477535.1,8.396,Negative
Ascomycota,GCF_001477545.1,7.661,Negative
Ascomycota,GCF_001548555.1,8.923,Negative
Ascomycota,GCF_001561935.1,29.141,Negative
Ascomycota,GCF_001619985.1,24.318,Negative
Ascomycota,GCF_001636725.1,33.4,Negative
Ascomycota,GCF_001640025.1,15.938,Negative
Ascomycota,GCF_001641265.1,35.81,Negative
Ascomycota,GCF_001642055.1,32.987,Negative
Ascomycota,GCF_001642475.1,35.23,Negative
Ascomycota,GCF_001646965.1,33.787,Negative
Ascomycota,GCF_001651985.1,34.728,Negative
Ascomycota,GCF_001653235.2,44.192,Negative
Ascomycota,GCF_001653265.1,38.212,Negative
