Phylum,ACC,Mbp,bp,EVE_Status,EVE_Count
Ascomycota,GCA_030580195.1,9.066,9066000,Negative,0
Ascomycota,GCA_030580325.1,16.209,16209000,Negative,0
Ascomycota,GCA_030580375.1,13.61,13610000,Negative,0
Ascomycota,GCA_030580395.1,13.02,13020000,Negative,0
Ascomycota,GCA_030580475.1,11.141,11141000,Negative,0
Ascomycota,GCA_030580515.1,9.577,9577000,Negative,0
Ascomycota,GCA_030581415.1,12.658,12658000,Negative,0
Ascomycota,GCA_030581435.1,10.263,10263000,Negative,0
Ascomycota,GCA_030581455.1,9.069,9069000,Negative,0
Ascomycota,GCA_030581515.1,12.047,12047000,Negative,0
Ascomycota,GCA_030581555.1,11.696,11696000,Negative,0
Ascomycota,GCA_030581595.1,12.834,12834000,Negative,0
Ascomycota,GCA_030581635.1,11.241,11241000,Negative,0
Ascomycota,GCA_030581655.1,20.301,20301000,Negative,0
Ascomycota,GCA_030581695.1,15.781,15781000,Negative,0
Ascomycota,GCA_030581715.1,11.757,11757000,Negative,0
Ascomycota,GCA_030581735.1,16.219,16219000,Negative,0
Ascomycota,GCA_030581875.1,12.028,12028000,Negative,0
Ascomycota,GCA_030581935.1,28.057,28057000,Negative,0
Ascomycota,GCA_030581995.1,12.043,12043000,Negative,0
Ascomycota,GCA_030582035.1,9.848,9848000,Negative,0
Ascomycota,GCA_030582055.1,8.771,8771000,Negative,0
Ascomycota,GCA_030582135.1,10.006,10006000,Negative,0
Ascomycota,GCA_030582155.1,25.733,25733000,Negative,0
Ascomycota,GCA_030582175.1,12.023,12023000,Negative,0
Ascomycota,GCA_030582215.1,11.808,11808000,Negative,0
Ascomycota,GCA_030582235.1,13.923,13923000,Negative,0
Ascomycota,GCA_030582255.1,13.478,13478000,Negative,0
Ascomycota,GCA_030582275.1,15.029,15029000,Negative,0
Ascomycota,GCA_030582305.1,10.433,10433000,Negative,0
Ascomycota,GCA_030582355.1,11.295,11295000,Negative,0
Ascomycota,GCA_030582415.1,9.963,9963000,Negative,0
Ascomycota,GCA_030582435.1,12.27,12270000,Negative,0
Ascomycota,GCA_030582515.1,14.853,14853000,Negative,0
Ascomycota,GCA_030582535.1,16.069,16069000,Negative,0
Ascomycota,GCA_030582575.1,12.251,12251000,Negative,0
Ascomycota,GCA_030582595.1,14.419,14419000,Negative,0
Ascomycota,GCA_030582635.1,13.114,13114000,Negative,0
Ascomycota,GCA_030582655.1,15.367,15367000,Negative,0
Ascomycota,GCA_030582695.1,14.636,14636000,Negative,0
Ascomycota,GCA_030582755.1,8.863,8863000,Negative,0
Ascomycota,GCA_030582775.1,11.143,11143000,Negative,0
Ascomycota,GCA_030582795.1,16.368,16368000,Negative,0
Ascomycota,GCA_030582815.1,13.414,13414000,Negative,0
Ascomycota,GCA_030582855.1,14.175,14175000,Negative,0
Ascomycota,GCA_030582875.1,11.996,11996000,Negative,0
Ascomycota,GCA_030582895.1,13.464,13464000,Negative,0
Ascomycota,GCA_030582915.1,12.021,12021000,Negative,0
Ascomycota,GCA_030582935.1,10.836,10836000,Negative,0
Ascomycota,GCA_030582955.1,12.779,12779000,Negative,0
Ascomycota,GCA_030582995.1,15.946,15946000,Negative,0
Ascomycota,GCA_030583035.1,12.121,12121000,Negative,0
Ascomycota,GCA_030583085.1,11.247,11247000,Negative,0
Ascomycota,GCA_030583105.1,10.49,10490000,Negative,0
Ascomycota,GCA_030583125.1,15.502,15502000,Negative,0
Ascomycota,GCA_030583145.1,20.499,20499000,Negative,0
Ascomycota,GCA_030583235.1,16.676,16676000,Negative,0
Ascomycota,GCA_030583255.1,14.222,14222000,Negative,0
Ascomycota,GCA_030583365.1,13.496,13496000,Negative,0
Ascomycota,GCA_030583405.1,16.56,16560000,Negative,0
Ascomycota,GCA_030583425.1,15.503,15503000,Negative,0
Ascomycota,GCA_030583445.1,11.404,11404000,Negative,0
Ascomycota,GCA_030583505.1,21.041,21041000,Negative,0
Ascomycota,GCA_030583545.1,11,11000000,Negative,0
Ascomycota,GCA_030584985.1,9.689,9689000,Negative,0
Ascomycota,GCA_030585005.1,20.946,20946000,Negative,0
Ascomycota,GCA_030585045.1,13.286,13286000,Negative,0
Ascomycota,GCA_030585085.1,13.476,13476000,Negative,0
Ascomycota,GCA_030585105.1,9.065,9065000,Negative,0
Ascomycota,GCA_030585165.1,12.641,12641000,Negative,0
Ascomycota,GCA_030607045.1,11.533,11533000,Negative,0
Ascomycota,GCA_030674015.1,35.565,35565000,Negative,0
Ascomycota,GCA_030674255.1,14.673,14673000,Negative,0
Ascomycota,GCA_030674335.1,10.133,10133000,Negative,0
Ascomycota,GCA_030674355.1,12.594,12594000,Negative,0
Ascomycota,GCA_030674525.1,17.268,17268000,Negative,0
Ascomycota,GCA_030674545.1,11.172,11172000,Negative,0
Ascomycota,GCA_030674565.1,8.795,8795000,Negative,0
Ascomycota,GCA_030674585.1,12.055,12055000,Negative,0
Ascomycota,GCA_030674605.1,16.521,16521000,Negative,0
Ascomycota,GCA_030674615.1,21.501,21501000,Negative,0
Ascomycota,GCA_030674655.1,20.395,20395000,Negative,0
Ascomycota,GCA_030674715.1,11.732,11732000,Negative,0
Ascomycota,GCA_030674735.1,12.251,12251000,Negative,0
Ascomycota,GCA_030674755.1,20.687,20687000,Negative,0
Ascomycota,GCA_030674765.1,16.544,16544000,Negative,0
Ascomycota,GCA_030674785.1,10.001,10001000,Negative,0
Ascomycota,GCA_030674795.1,15.118,15118000,Negative,0
Ascomycota,GCA_030685255.1,45.261,45261000,Negative,0
Ascomycota,GCA_030704915.1,33.883,33883000,Negative,0
Ascomycota,GCA_030704925.1,35.425,35425000,Negative,0
Ascomycota,GCA_030704985.1,9.172,9172000,Negative,0
Ascomycota,GCA_030705025.1,14.726,14726000,Negative,0
Ascomycota,GCA_030705115.1,12.846,12846000,Negative,0
Ascomycota,GCA_030705125.1,12.085,12085000,Negative,0
Ascomycota,GCA_030705185.1,11.479,11479000,Negative,0
Ascomycota,GCA_030705235.1,18.801,18801000,Negative,0
Ascomycota,GCA_030707835.1,12.522,12522000,Negative,0
Ascomycota,GCA_030708095.1,36.412,36412000,Negative,0
Ascomycota,GCA_030708105.1,32.449,32449000,Negative,0
Ascomycota,GCA_030710325.1,35.301,35301000,Negative,0
Ascomycota,GCA_030719095.1,49.876,49876000,Negative,0
Ascomycota,GCA_030734395.1,37.625,37625000,Negative,0
Ascomycota,GCA_030762825.1,28.027,28027000,Negative,0
Ascomycota,GCA_030762845.1,35.232,35232000,Negative,0
Ascomycota,GCA_030769885.1,11.599,11599000,Negative,0
Ascomycota,GCA_030770045.1,62.659,62659000,Negative,0
Ascomycota,GCA_030770065.1,19.751,19751000,Negative,0
Ascomycota,GCA_030770195.1,38.715,38715000,Negative,0
Ascomycota,GCA_030770205.1,37.5,37500000,Negative,0
Ascomycota,GCA_030770505.1,31.596,31596000,Negative,0
Ascomycota,GCA_030770595.1,33.099,33099000,Negative,0
Ascomycota,GCA_030770625.1,31.306,31306000,Negative,0
Ascomycota,GCA_030770635.1,32.798,32798000,Negative,0
Ascomycota,GCA_030771925.1,34.105,34105000,Negative,0
Ascomycota,GCA_030771945.1,31.855,31855000,Negative,0
Ascomycota,GCA_030771955.1,32.263,32263000,Negative,0
Ascomycota,GCA_030772005.1,31.286,31286000,Negative,0
Ascomycota,GCA_030772015.1,32.696,32696000,Negative,0
Ascomycota,GCA_030772025.1,33.6,33600000,Negative,0
Ascomycota,GCA_030772065.1,32.673,32673000,Negative,0
Ascomycota,GCA_030772095.1,32.621,32621000,Negative,0
Ascomycota,GCA_030772105.1,32.669,32669000,Negative,0
Ascomycota,GCA_030772125.1,32.876,32876000,Negative,0
Ascomycota,GCA_030772135.1,31.347,31347000,Negative,0
Ascomycota,GCA_030772175.1,32.184,32184000,Negative,0
Ascomycota,GCA_030772205.1,33.451,33451000,Negative,0
Ascomycota,GCA_030772235.1,31.011,31011000,Negative,0
Ascomycota,GCA_030772255.1,32.61,32610000,Negative,0
Ascomycota,GCA_030772265.1,32.108,32108000,Negative,0
Ascomycota,GCA_030772295.1,32.177,32177000,Negative,0
Ascomycota,GCA_030772305.1,32.63,32630000,Negative,0
Ascomycota,GCA_030772365.1,33.798,33798000,Negative,0
Ascomycota,GCA_030772385.1,32.833,32833000,Negative,0
Ascomycota,GCA_030772395.1,32.981,32981000,Negative,0
Ascomycota,GCA_030772405.1,33.373,33373000,Negative,0
Ascomycota,GCA_030772425.1,34.132,34132000,Negative,0
Ascomycota,GCA_030772495.1,34.767,34767000,Negative,0
Ascomycota,GCA_030772515.1,33.153,33153000,Negative,0
Ascomycota,GCA_030772535.1,33.171,33171000,Negative,0
Ascomycota,GCA_030772555.1,32.193,32193000,Negative,0
Ascomycota,GCA_030772575.1,32.499,32499000,Negative,0
Ascomycota,GCA_030772595.1,31.617,31617000,Negative,0
Ascomycota,GCA_030772615.1,31.537,31537000,Negative,0
Ascomycota,GCA_030772635.1,31.343,31343000,Negative,0
Ascomycota,GCA_030772655.1,34.527,34527000,Negative,0
Ascomycota,GCA_030772675.1,31.062,31062000,Negative,0
Ascomycota,GCA_030772695.1,33.907,33907000,Negative,0
Ascomycota,GCA_030772715.1,31.463,31463000,Negative,0
Ascomycota,GCA_030772735.1,39.494,39494000,Negative,0
Ascomycota,GCA_030772755.1,33.949,33949000,Negative,0
Ascomycota,GCA_030772775.1,31.956,31956000,Negative,0
Ascomycota,GCA_030772795.1,33.699,33699000,Negative,0
Ascomycota,GCA_030772835.1,33.549,33549000,Negative,0
Ascomycota,GCA_030772875.1,33.145,33145000,Negative,0
Ascomycota,GCA_030772895.1,31.465,31465000,Negative,0
Ascomycota,GCA_030772915.1,32.351,32351000,Negative,0
Ascomycota,GCA_030772955.1,31.216,31216000,Negative,0
Ascomycota,GCA_030772975.1,36.598,36598000,Negative,0
Ascomycota,GCA_030777425.1,30.924,30924000,Negative,0
Ascomycota,GCA_030777445.1,33.35,33350000,Negative,0
Ascomycota,GCA_030777465.1,35.682,35682000,Negative,0
Ascomycota,GCA_030777485.1,31.939,31939000,Negative,0
Ascomycota,GCA_030777505.1,32.765,32765000,Negative,0
Ascomycota,GCA_030777525.1,33.866,33866000,Negative,0
Ascomycota,GCA_030777545.1,44.251,44251000,Negative,0
Ascomycota,GCA_030777565.1,33.152,33152000,Negative,0
Ascomycota,GCA_030777625.1,32.435,32435000,Negative,0
Ascomycota,GCA_030777645.1,30.352,30352000,Negative,0
Ascomycota,GCA_030777665.1,31.15,31150000,Negative,0
Ascomycota,GCA_030777685.1,31.74,31740000,Negative,0
Ascomycota,GCA_030777705.1,30.027,30027000,Negative,0
Ascomycota,GCA_030777745.1,34.862,34862000,Negative,0
Ascomycota,GCA_030777765.1,33.492,33492000,Negative,0
Ascomycota,GCA_030777785.1,30.601,30601000,Negative,0
Ascomycota,GCA_030777805.1,37.12,37120000,Negative,0
Ascomycota,GCA_030777825.1,33.983,33983000,Negative,0
Ascomycota,GCA_030777865.1,31.883,31883000,Negative,0
Ascomycota,GCA_030777885.1,32.575,32575000,Negative,0
Ascomycota,GCA_030778025.1,33.228,33228000,Negative,0
Ascomycota,GCA_030778045.1,31.811,31811000,Negative,0
Ascomycota,GCA_030778085.1,31.273,31273000,Negative,0
Ascomycota,GCA_030778125.1,33.972,33972000,Negative,0
Ascomycota,GCA_030778185.1,33.513,33513000,Negative,0
Ascomycota,GCA_030778225.1,32.913,32913000,Negative,0
Ascomycota,GCA_030778265.1,32.766,32766000,Negative,0
Ascomycota,GCA_030778325.1,32.571,32571000,Negative,0
Ascomycota,GCA_030778385.1,37.03,37030000,Negative,0
Ascomycota,GCA_030778425.1,32.18,32180000,Negative,0
Ascomycota,GCA_030778445.1,32.558,32558000,Negative,0
Ascomycota,GCA_030778585.1,33.226,33226000,Negative,0
Ascomycota,GCA_030778605.1,33.766,33766000,Negative,0
Ascomycota,GCA_030778625.1,32.696,32696000,Negative,0
Ascomycota,GCA_030778665.1,33.817,33817000,Negative,0
Ascomycota,GCA_030778725.1,32.537,32537000,Negative,0
Ascomycota,GCA_030778745.1,32.096,32096000,Negative,0
Ascomycota,GCA_030778785.1,31.944,31944000,Negative,0
Ascomycota,GCA_030778845.1,33.299,33299000,Negative,0
Ascomycota,GCA_030778865.1,32.611,32611000,Negative,0
Ascomycota,GCA_030778885.1,36.736,36736000,Negative,0
Ascomycota,GCA_030778945.1,32.9,32900000,Negative,0
Ascomycota,GCA_030779005.1,32.281,32281000,Negative,0
Ascomycota,GCA_030779045.1,32.157,32157000,Negative,0
Ascomycota,GCA_030779055.1,28.676,28676000,Negative,0
Ascomycota,GCA_030779085.1,33.687,33687000,Negative,0
Ascomycota,GCA_030779105.1,30.678,30678000,Negative,0
Ascomycota,GCA_030779125.1,31.843,31843000,Negative,0
Ascomycota,GCA_030779145.1,34.989,34989000,Negative,0
Ascomycota,GCA_030779165.1,48.234,48234000,Negative,0
Ascomycota,GCA_030779195.1,34.572,34572000,Negative,0
Ascomycota,GCA_030779225.1,32.412,32412000,Negative,0
Ascomycota,GCA_030779245.1,46.743,46743000,Negative,0
Ascomycota,GCA_030779265.1,31.189,31189000,Negative,0
Ascomycota,GCA_030779285.1,28.053,28053000,Negative,0
Ascomycota,GCA_030779305.1,32.508,32508000,Negative,0
Ascomycota,GCA_030779325.1,31.911,31911000,Negative,0
Ascomycota,GCA_030779345.1,33.235,33235000,Negative,0
Ascomycota,GCA_030779365.1,31.963,31963000,Negative,0
Ascomycota,GCA_030779445.1,28.473,28473000,Negative,0
Ascomycota,GCA_030779465.1,34.572,34572000,Negative,0
Ascomycota,GCA_030779485.1,32.197,32197000,Negative,0
Ascomycota,GCA_030779505.1,31.718,31718000,Negative,0
Ascomycota,GCA_030779545.1,32.242,32242000,Negative,0
Ascomycota,GCA_030779575.1,31.724,31724000,Negative,0
Ascomycota,GCA_030779685.1,34.242,34242000,Negative,0
Ascomycota,GCA_030779705.1,33.958,33958000,Negative,0
Ascomycota,GCA_030779765.1,32.672,32672000,Negative,0
Ascomycota,GCA_030779805.1,32.747,32747000,Negative,0
Ascomycota,GCA_030779865.1,34.52,34520000,Negative,0
Ascomycota,GCA_030779905.1,34.331,34331000,Negative,0
Ascomycota,GCA_030779925.1,34.835,34835000,Negative,0
Ascomycota,GCA_030779935.1,32.69,32690000,Negative,0
Ascomycota,GCA_030780045.1,34.64,34640000,Negative,0
Ascomycota,GCA_030780105.1,34.933,34933000,Negative,0
Ascomycota,GCA_030780125.1,33.089,33089000,Negative,0
Ascomycota,GCA_030780145.1,34.861,34861000,Negative,0
Ascomycota,GCA_030780185.1,34.898,34898000,Negative,0
Ascomycota,GCA_030780285.1,31.383,31383000,Negative,0
Ascomycota,GCA_030780325.1,32.066,32066000,Negative,0
Ascomycota,GCA_030780345.1,34.596,34596000,Negative,0
Ascomycota,GCA_030780385.1,33.428,33428000,Negative,0
Ascomycota,GCA_030780405.1,34.94,34940000,Negative,0
Ascomycota,GCA_030780425.1,33.115,33115000,Negative,0
Ascomycota,GCA_030780445.1,34.992,34992000,Negative,0
Ascomycota,GCA_030780465.1,32.074,32074000,Negative,0
Ascomycota,GCA_030780475.1,32.75,32750000,Negative,0
Ascomycota,GCA_030780505.1,34.896,34896000,Negative,0
Ascomycota,GCA_030780525.1,33.436,33436000,Negative,0
Ascomycota,GCA_030780535.1,34.991,34991000,Negative,0
Ascomycota,GCA_030780565.1,34.922,34922000,Negative,0
Ascomycota,GCA_030780585.1,34.858,34858000,Negative,0
Ascomycota,GCA_030780605.1,34.667,34667000,Negative,0
Ascomycota,GCA_030780625.1,32.495,32495000,Negative,0
Ascomycota,GCA_030780665.1,31.909,31909000,Negative,0
Ascomycota,GCA_030780685.1,32.405,32405000,Negative,0
Ascomycota,GCA_030780705.1,32.32,32320000,Negative,0
Ascomycota,GCA_030780725.1,32.112,32112000,Negative,0
Ascomycota,GCA_030780745.1,32.436,32436000,Negative,0
Ascomycota,GCA_030780765.1,31.495,31495000,Negative,0
Ascomycota,GCA_030780785.1,32.523,32523000,Negative,0
Ascomycota,GCA_030780805.1,33.283,33283000,Negative,0
Ascomycota,GCA_030780825.1,33.158,33158000,Negative,0
Ascomycota,GCA_030780845.1,33.237,33237000,Negative,0
Ascomycota,GCA_030780865.1,29.346,29346000,Negative,0
Ascomycota,GCA_030780885.1,32.624,32624000,Negative,0
Ascomycota,GCA_030781025.1,37.041,37041000,Negative,0
Ascomycota,GCA_030781065.1,31.794,31794000,Negative,0
Ascomycota,GCA_030781085.1,34.466,34466000,Negative,0
Ascomycota,GCA_030781105.1,32.063,32063000,Negative,0
Ascomycota,GCA_030781125.1,30.995,30995000,Negative,0
Ascomycota,GCA_030781145.1,34.379,34379000,Negative,0
Ascomycota,GCA_030781225.1,34.836,34836000,Negative,0
Ascomycota,GCA_030781285.1,33.09,33090000,Negative,0
Ascomycota,GCA_030781305.1,31.122,31122000,Negative,0
Ascomycota,GCA_030781325.1,33.024,33024000,Negative,0
Ascomycota,GCA_030781385.1,31.681,31681000,Negative,0
Ascomycota,GCA_030781405.1,31.598,31598000,Negative,0
Ascomycota,GCA_030781485.1,33.691,33691000,Negative,0
Ascomycota,GCA_030781505.1,34.597,34597000,Negative,0
Ascomycota,GCA_030781525.1,35.581,35581000,Negative,0
Ascomycota,GCA_030781585.1,33.33,33330000,Negative,0
Ascomycota,GCA_030781685.1,33.347,33347000,Negative,0
Ascomycota,GCA_030781805.1,33.315,33315000,Negative,0
Ascomycota,GCA_030781865.1,32.821,32821000,Negative,0
Ascomycota,GCA_030781965.1,33.415,33415000,Negative,0
Ascomycota,GCA_030782005.1,30.575,30575000,Negative,0
Ascomycota,GCA_030782025.1,32.838,32838000,Negative,0
Ascomycota,GCA_030782105.1,33.535,33535000,Negative,0
Ascomycota,GCA_030782125.1,31.88,31880000,Negative,0
Ascomycota,GCA_030782145.1,33.157,33157000,Negative,0
Ascomycota,GCA_030782165.1,31.64,31640000,Negative,0
Ascomycota,GCA_030782185.1,31.64,31640000,Negative,0
Ascomycota,GCA_030782205.1,30.972,30972000,Negative,0
Ascomycota,GCA_030782225.1,31.82,31820000,Negative,0
Ascomycota,GCA_030782265.1,30.548,30548000,Negative,0
Ascomycota,GCA_030782325.1,32.368,32368000,Negative,0
Ascomycota,GCA_030782345.1,30.679,30679000,Negative,0
Ascomycota,GCA_030782385.1,32.481,32481000,Negative,0
Ascomycota,GCA_030782485.1,31.106,31106000,Negative,0
Ascomycota,GCA_030782505.1,32.771,32771000,Negative,0
Ascomycota,GCA_030782525.1,33.72,33720000,Negative,0
Ascomycota,GCA_030782625.1,33.91,33910000,Negative,0
Ascomycota,GCA_030782705.1,32.711,32711000,Negative,0
Ascomycota,GCA_030782745.1,30.346,30346000,Negative,0
Ascomycota,GCA_030782825.1,32.616,32616000,Negative,0
Ascomycota,GCA_030782845.1,32.567,32567000,Negative,0
Ascomycota,GCA_030782865.1,33.754,33754000,Negative,0
Ascomycota,GCA_030782885.1,32.772,32772000,Negative,0
Ascomycota,GCA_030782985.1,32.101,32101000,Negative,0
Ascomycota,GCA_030783005.1,32.128,32128000,Negative,0
Ascomycota,GCA_030783025.1,32.428,32428000,Negative,0
Ascomycota,GCA_030783045.1,33.56,33560000,Negative,0
Ascomycota,GCA_030783085.1,32.746,32746000,Negative,0
Ascomycota,GCA_030783165.1,33.848,33848000,Negative,0
Ascomycota,GCA_030783205.1,31.568,31568000,Negative,0
Ascomycota,GCA_030783345.1,31.022,31022000,Negative,0
Ascomycota,GCA_030783465.1,30.028,30028000,Negative,0
Ascomycota,GCA_030783505.1,31.608,31608000,Negative,0
Ascomycota,GCA_030783545.1,32.687,32687000,Negative,0
Ascomycota,GCA_030783605.1,34.066,34066000,Negative,0
Ascomycota,GCA_030783785.1,31.488,31488000,Negative,0
Ascomycota,GCA_030783825.1,31.542,31542000,Negative,0
Ascomycota,GCA_030783885.1,32.539,32539000,Negative,0
Ascomycota,GCA_030783945.1,32.052,32052000,Negative,0
Ascomycota,GCA_030783965.1,31.877,31877000,Negative,0
Ascomycota,GCA_030783995.1,31.872,31872000,Negative,0
Ascomycota,GCA_030784075.1,34.672,34672000,Negative,0
Ascomycota,GCA_030784175.1,33.281,33281000,Negative,0
Ascomycota,GCA_030784505.1,31.271,31271000,Negative,0
Ascomycota,GCA_030784515.1,33.928,33928000,Negative,0
Ascomycota,GCA_030784525.1,31.628,31628000,Negative,0
Ascomycota,GCA_030784555.1,31.424,31424000,Negative,0
Ascomycota,GCA_030784625.1,32.614,32614000,Negative,0
Ascomycota,GCA_030784825.1,32.521,32521000,Negative,0
Ascomycota,GCA_030784865.1,34.128,34128000,Negative,0
Ascomycota,GCA_030784885.1,30.985,30985000,Negative,0
Ascomycota,GCA_030784905.1,35.11,35110000,Negative,0
Ascomycota,GCA_030784925.1,31.096,31096000,Negative,0
Ascomycota,GCA_030785025.1,31.166,31166000,Negative,0
Ascomycota,GCA_030785045.1,34.168,34168000,Negative,0
Ascomycota,GCA_030785085.1,34.592,34592000,Negative,0
Ascomycota,GCA_030785165.1,33.224,33224000,Negative,0
Ascomycota,GCA_030785205.1,33.52,33520000,Negative,0
Ascomycota,GCA_030785215.1,32.845,32845000,Negative,0
Ascomycota,GCA_030785225.1,32.145,32145000,Negative,0
Ascomycota,GCA_030786195.1,32.022,32022000,Negative,0
Ascomycota,GCA_030786345.1,31.772,31772000,Negative,0
Ascomycota,GCA_030786555.1,33.063,33063000,Negative,0
Ascomycota,GCA_030786905.1,30.481,30481000,Negative,0
Ascomycota,GCA_030786925.1,30.458,30458000,Negative,0
Ascomycota,GCA_030786945.1,32.286,32286000,Negative,0
Ascomycota,GCA_030786955.1,32.923,32923000,Negative,0
Ascomycota,GCA_030786965.1,31.115,31115000,Negative,0
Ascomycota,GCA_030787005.1,33.592,33592000,Negative,0
Ascomycota,GCA_030787015.1,33.588,33588000,Negative,0
Ascomycota,GCA_030787055.1,33.309,33309000,Negative,0
Ascomycota,GCA_030787075.1,32.206,32206000,Negative,0
Ascomycota,GCA_030787095.1,33.236,33236000,Negative,0
Ascomycota,GCA_030787135.1,32.936,32936000,Negative,0
Ascomycota,GCA_030787155.1,32.791,32791000,Negative,0
Ascomycota,GCA_030787175.1,34.015,34015000,Negative,0
Ascomycota,GCA_030787195.1,33.295,33295000,Negative,0
Ascomycota,GCA_030787215.1,32.267,32267000,Negative,0
Ascomycota,GCA_030787235.1,33.719,33719000,Negative,0
Ascomycota,GCA_030787255.1,32.602,32602000,Negative,0
Ascomycota,GCA_030787275.1,33.565,33565000,Negative,0
Ascomycota,GCA_030787405.1,33.231,33231000,Negative,0
Ascomycota,GCA_030787415.1,31.836,31836000,Negative,0
Ascomycota,GCA_030787525.1,31.328,31328000,Negative,0
Ascomycota,GCA_030787535.1,33.157,33157000,Negative,0
Ascomycota,GCA_030787685.1,31.741,31741000,Negative,0
Ascomycota,GCA_030787705.1,33.51,33510000,Negative,0
Ascomycota,GCA_030787845.1,33.799,33799000,Negative,0
